Survey Date,Time,Survey DID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
6/26/19,11:12:39,8888,,,,,,,,
6/26/19,11:11:35,7777,10,5,5,,,,,
6/26/19,11:10:51,8888,,,,,,,,
6/26/19,11:09:55,9999,10,5,2,3,1,1,2,1
6/26/19,11:08:23,7777,,,,,,,,
6/26/19,11:08:17,7777,,,,,,,,
6/26/19,11:07:49,7777,9,5,5,5,2,2,2,7
6/26/19,11:07:28,7777,,,,,,,,
6/26/19,11:07:07,7777,10,5,5,5,1,1,1,7
6/26/19,11:07:03,7777,,,,,,,,
6/26/19,11:06:11,9999,7,4,3,4,1,2,1,6
6/26/19,11:03:43,7777,,,,,,,,
6/26/19,11:02:18,7777,10,5,5,5,1,1,1,7
6/26/19,11:01:38,7777,8,4,4,4,1,2,2,4
6/26/19,11:01:01,7777,,,,,,,,
6/26/19,11:00:44,8888,9,5,3,4,1,1,2,6
6/26/19,11:00:22,8888,,,,,,,,
6/26/19,11:00:11,8888,,,,,,,,
6/26/19,10:59:09,7777,9,5,4,5,1,1,1,1
6/26/19,10:58:43,9999,10,5,5,5,1,1,1,1
6/26/19,10:57:39,8888,10,5,5,5,1,2,2,7
6/26/19,10:55:21,8888,9,5,5,5,2,1,1,5
6/26/19,10:54:30,9999,9,5,4,5,1,1,2,7
6/26/19,10:54:01,7777,,,,,,,,
6/26/19,10:53:08,8888,9,5,5,4,1,1,2,7
6/26/19,10:52:22,8888,7,5,5,5,1,2,1,7
6/26/19,10:51:52,7777,10,5,4,5,1,2,2,7
6/26/19,10:51:22,8888,,,,,,,,
6/26/19,10:51:11,9999,10,5,5,5,1,1,1,7
6/26/19,10:51:09,7777,5,5,5,5,1,1,1,7
6/26/19,10:51:01,8888,10,5,5,5,1,1,2,7
6/26/19,10:49:51,7777,,,,,,,,
6/26/19,10:49:38,7777,10,5,4,5,1,2,2,1
6/26/19,10:48:48,9999,10,5,5,5,2,1,2,7
6/26/19,10:47:36,8888,9,5,0,5,1,1,2,2
6/26/19,10:45:22,8888,8,5,4,5,1,1,1,7
6/26/19,10:45:01,7777,10,5,5,5,1,2,2,7
6/26/19,10:44:49,7777,10,5,5,5,1,1,2,7
6/26/19,10:44:31,8888,9,5,0,5,1,1,1,7
6/26/19,10:42:59,7777,,,,,,,,
6/26/19,10:42:50,8888,10,5,3,3,1,2,1,5
6/26/19,10:42:41,8888,7,4,4,3,1,1,2,6
6/26/19,10:42:35,8888,8,5,4,4,1,1,2,6
6/26/19,10:41:54,8888,,,,,,,,
6/26/19,10:41:31,8888,,,,,,,,
6/26/19,10:39:54,8888,,,,,,,,
6/26/19,10:39:43,9999,7,5,3,3,2,1,2,6
6/26/19,10:39:13,9999,,,,,,,,
6/26/19,10:38:01,8888,10,5,4,5,2,2,2,5
6/26/19,10:35:04,7777,10,5,5,5,1,2,1,7
6/26/19,10:34:44,8888,,,,,,,,
6/26/19,10:34:22,7777,,,,,,,,
6/26/19,10:33:40,8888,,,,,,,,
6/26/19,10:33:39,7777,,,,,,,,
6/26/19,10:33:10,7777,,,,,,,,
6/26/19,10:32:56,7777,,,,,,,,
6/26/19,10:32:46,7777,,,,,,,,
6/26/19,10:31:23,7777,,,,,,,,
6/26/19,10:31:19,7777,9,5,5,5,1,2,2,7
6/26/19,10:31:16,7777,8,4,3,5,1,1,1,7
6/26/19,10:29:36,9999,2,5,1,1,1,,,
6/26/19,10:29:03,7777,,,,,,,,
6/26/19,10:27:16,8888,1,5,3,5,1,1,,
6/26/19,10:26:59,7777,9,5,4,4,1,1,2,
6/26/19,10:25:26,7777,8,5,4,5,1,1,2,7
6/26/19,10:24:55,7777,,,,,,,,
6/26/19,10:23:34,7777,9,5,5,5,1,1,2,7
6/26/19,10:23:04,7777,10,5,5,5,1,2,1,7
6/26/19,10:22:52,8888,,,,,,,,
6/26/19,10:22:35,7777,10,5,5,5,1,1,2,7
6/26/19,10:22:34,8888,9,5,5,4,1,1,1,7
6/26/19,10:22:23,7777,10,5,4,5,1,2,2,1
6/26/19,10:21:00,9999,10,5,5,5,1,1,2,7
6/26/19,10:20:48,7777,,,,,,,,
6/26/19,10:20:47,7777,,,,,,,,
6/26/19,10:19:44,8888,8,5,4,4,1,1,2,7
6/26/19,10:17:08,7777,10,5,5,5,1,1,1,7
6/26/19,10:16:37,7777,10,5,5,5,,,,
6/26/19,10:16:28,8888,0,3,1,2,,,,
6/26/19,10:15:54,7777,2,5,1,1,2,2,1,7
6/26/19,10:15:33,8888,9,5,4,5,1,1,2,7
6/26/19,10:12:15,9999,10,5,5,5,1,2,1,7
6/26/19,10:11:54,7777,,,,,,,,
6/26/19,10:10:32,9999,1,,,,,,,
6/26/19,10:09:14,7777,,,,,,,,
6/26/19,10:08:48,9999,10,5,5,5,1,1,2,3
6/26/19,10:08:39,8888,8,4,4,4,1,2,1,6
6/26/19,10:08:37,7777,9,5,5,4,1,,,
6/26/19,10:08:28,7777,,,,,,,,
6/26/19,10:08:25,9999,10,5,4,3,1,2,2,7
6/26/19,10:08:18,7777,,,,,,,,
6/26/19,10:07:12,8888,8,5,4,5,1,2,2,7
6/26/19,10:06:35,8888,7,4,5,3,1,2,2,4
6/26/19,10:02:52,7777,,,,,,,,
6/26/19,9:59:00,7777,,,,,,,,
6/26/19,9:58:58,9999,10,5,5,4,1,2,2,7
6/26/19,9:57:03,8888,10,5,5,5,1,1,1,7
6/26/19,9:56:53,8888,,,,,,,,
6/26/19,9:56:46,8888,,,,,,,,
6/26/19,9:56:32,7777,,,,,,,,
6/26/19,9:56:13,7777,10,5,5,5,1,1,2,5
6/26/19,9:55:24,9999,8,5,3,2,1,1,2,1
6/26/19,9:54:29,7777,10,5,3,5,1,1,1,7
6/26/19,9:54:27,7777,,,,,,,,
6/26/19,9:54:09,9999,1,5,2,3,1,1,2,7
6/26/19,9:53:56,7777,,,,,,,,
6/26/19,9:53:52,8888,8,5,5,4,1,1,2,7
6/26/19,9:53:51,7777,1,5,3,3,1,1,1,5
6/26/19,9:53:42,7777,,,,,,,,
6/26/19,9:52:37,8888,10,5,5,5,1,1,1,5
6/26/19,9:52:14,7777,10,5,0,5,1,2,,
6/26/19,9:52:02,7777,10,5,5,5,1,1,1,7
6/26/19,9:50:01,7777,,,,,,,,
6/26/19,9:49:06,7777,,,,,,,,
6/26/19,9:47:57,8888,,,,,,,,
6/26/19,9:46:58,8888,,,,,,,,
6/26/19,9:46:52,8888,0,1,1,5,1,1,1,7
6/26/19,9:46:32,9999,,,,,,,,
6/26/19,9:46:23,9999,10,5,5,5,1,1,2,7
6/26/19,9:45:23,7777,,,,,,,,
6/26/19,9:44:44,7777,9,5,5,5,1,1,1,7
6/26/19,9:41:43,7777,,,,,,,,
6/26/19,9:40:46,7777,,,,,,,,
6/26/19,9:39:05,7777,,,,,,,,
6/26/19,9:38:55,8888,10,5,5,5,1,1,2,1
6/26/19,9:38:04,7777,,,,,,,,
6/26/19,9:37:51,7777,,,,,,,,
6/26/19,9:37:30,7777,8,5,5,4,1,1,2,7
6/26/19,9:36:21,7777,,,,,,,,
6/26/19,9:36:17,7777,8,5,2,4,1,1,2,7
6/26/19,9:36:13,9999,10,5,5,5,1,1,2,7
6/26/19,9:35:53,8888,10,5,5,5,1,1,2,6
6/26/19,9:34:38,9999,10,5,5,5,1,1,2,7
6/26/19,9:34:16,9999,9,5,4,4,1,1,1,6
6/26/19,9:34:12,7777,9,4,4,4,1,1,1,6
6/26/19,9:32:23,7777,,,,,,,,
6/26/19,9:31:41,7777,,,,,,,,
6/26/19,9:31:04,8888,5,4,5,4,1,1,2,6
6/26/19,9:30:46,8888,9,5,4,5,1,1,2,7
6/26/19,9:29:22,7777,,,,,,,,
6/26/19,9:24:58,8888,0,2,3,1,2,2,1,1
6/26/19,9:23:57,8888,10,1,5,5,1,1,2,7
6/26/19,9:17:57,8888,,,,,,,,
6/26/19,9:17:56,9999,0,1,0,1,2,2,1,1
6/26/19,9:16:50,8888,,,,,,,,
6/26/19,9:16:09,8888,,,,,,,,
6/26/19,9:12:59,7777,9,5,5,5,1,1,2,6
6/26/19,9:11:36,7777,,,,,,,,
6/26/19,9:11:24,7777,5,3,4,3,,,,
6/26/19,9:11:19,9999,0,5,4,1,1,1,1,1
6/26/19,9:10:40,9999,10,4,0,5,2,1,1,4
6/26/19,9:10:36,7777,7,,,,,,,
6/26/19,9:09:04,7777,,,,,,,,
6/26/19,9:09:00,9999,9,5,5,4,1,1,2,7
6/26/19,9:07:30,8888,,,,,,,,
6/26/19,9:07:25,7777,10,5,5,5,1,1,1,7
6/26/19,9:06:35,9999,10,5,5,5,1,1,2,
6/26/19,9:03:25,7777,,,,,,,,
6/26/19,9:02:39,7777,9,5,,,,,,
6/26/19,9:01:33,7777,10,5,5,5,1,2,1,7
6/26/19,8:56:38,8888,,,,,,,,
6/26/19,8:56:23,7777,,,,,,,,
6/26/19,8:54:50,9999,10,1,5,5,1,2,2,1
6/26/19,8:54:43,8888,5,5,4,3,1,2,1,1
6/26/19,8:54:37,7777,,,,,,,,
6/26/19,8:51:53,7777,10,5,5,5,1,2,2,7
6/26/19,8:51:47,7777,,,,,,,,
6/26/19,8:49:39,7777,,,,,,,,
6/26/19,8:47:18,7777,2,5,3,5,1,1,2,7
6/26/19,8:46:33,9999,5,4,2,5,1,1,2,7
6/26/19,8:46:27,8888,10,5,5,5,1,1,2,7
6/26/19,8:45:23,7777,,,,,,,,
6/26/19,8:44:51,8888,10,5,5,5,1,1,2,7
6/26/19,8:43:24,7777,10,5,5,5,,,,
6/26/19,8:41:48,7777,,,,,,,,
6/26/19,8:41:39,7777,8,5,4,3,1,1,1,7
6/26/19,8:40:06,8888,10,5,5,5,1,2,2,7
6/26/19,8:39:47,7777,,,,,,,,
6/26/19,8:39:05,7777,,,,,,,,
6/26/19,8:37:56,7777,10,5,5,5,,,,
6/26/19,8:37:54,7777,,,,,,,,
6/26/19,8:35:03,7777,,,,,,,,
6/26/19,8:34:53,7777,9,5,0,4,1,2,1,7
6/26/19,8:33:41,7777,,,,,,,,
6/26/19,8:32:57,8888,,,,,,,,
6/26/19,8:27:53,8888,,,,,,,,
6/26/19,8:22:30,7777,,,,,,,,
6/26/19,8:22:29,9999,5,5,3,3,2,1,1,5
6/26/19,8:22:04,7777,,,,,,,,
6/26/19,8:20:47,7777,9,5,5,5,2,1,2,7
6/26/19,8:19:59,9999,5,4,1,4,2,1,1,3
6/26/19,8:19:51,9999,10,5,5,5,1,2,2,7
6/26/19,8:18:59,7777,,,,,,,,
6/26/19,8:18:32,7777,10,5,5,5,2,2,1,7
6/26/19,8:18:06,8888,10,1,1,5,1,2,2,1
6/26/19,8:17:58,7777,,,,,,,,
6/26/19,8:17:38,9999,,,,,,,,
6/26/19,8:15:16,9999,10,5,1,5,1,2,2,5
6/26/19,8:14:19,8888,,,,,,,,
6/26/19,8:13:54,9999,10,5,5,5,1,2,2,7
6/26/19,8:10:51,7777,10,5,3,5,1,1,2,7
6/26/19,8:09:25,8888,,,,,,,,
6/26/19,8:07:03,7777,,,,,,,,
6/26/19,8:04:49,7777,,,,,,,,
6/26/19,8:04:42,7777,10,5,5,5,1,1,1,7
6/26/19,8:00:17,7777,,,,,,,,
6/26/19,7:59:38,7777,,,,,,,,
6/26/19,7:59:13,7777,,,,,,,,
6/26/19,7:59:02,7777,10,5,4,4,1,2,2,7
6/26/19,7:58:47,7777,,,,,,,,
6/26/19,7:55:15,7777,10,5,4,5,1,1,2,7
6/26/19,7:54:16,7777,10,5,5,5,1,2,2,7
6/26/19,7:53:33,7777,,,,,,,,
6/26/19,7:49:08,7777,9,5,5,5,1,1,1,7
6/26/19,7:47:38,7777,10,5,5,5,1,1,2,7
6/26/19,7:47:21,7777,1,1,1,1,1,1,2,1
6/26/19,7:46:34,7777,,,,,,,,
6/26/19,7:46:23,7777,,,,,,,,
6/26/19,7:42:00,7777,,,,,,,,
6/26/19,7:40:58,7777,,,,,,,,
6/26/19,7:39:50,7777,10,5,5,5,1,1,2,7
6/26/19,7:38:38,7777,10,5,5,5,1,1,,
6/26/19,7:38:21,7777,,,,,,,,
6/26/19,7:36:23,7777,10,5,5,5,1,1,1,7
6/26/19,7:31:45,7777,10,5,5,5,1,1,2,7
6/26/19,7:31:19,7777,10,5,5,5,,,,
6/26/19,7:28:58,7777,,,,,,,,
6/26/19,7:28:12,7777,,,,,,,,
6/26/19,7:28:02,9999,,,,,,,,
6/26/19,7:27:47,7777,,,,,,,,
6/26/19,7:27:27,7777,,,,,,,,
6/26/19,7:24:22,7777,,,,,,,,
6/26/19,7:22:51,7777,,,,,,,,
6/26/19,7:21:32,7777,10,5,5,5,1,1,2,1
6/26/19,7:20:18,7777,10,5,5,5,1,1,2,7
6/26/19,7:20:17,7777,,,,,,,,
6/26/19,7:19:33,7777,9,5,5,5,1,1,2,7
6/26/19,7:18:52,7777,5,5,0,2,1,1,1,4
6/26/19,7:12:36,7777,,,,,,,,
6/26/19,7:11:53,7777,9,5,4,4,1,2,2,6
6/26/19,7:11:25,9999,8,5,5,5,1,2,2,
6/26/19,7:08:05,7777,10,5,5,5,,,,
6/26/19,7:06:48,7777,10,5,0,4,1,2,,
6/26/19,7:06:01,7777,,,,,,,,
6/26/19,7:04:45,7777,8,4,2,2,1,1,2,5
6/26/19,7:04:04,7777,10,5,4,4,1,1,2,7
6/26/19,7:02:46,7777,,,,,,,,
6/26/19,7:01:21,7777,10,,,,,,,
6/26/19,7:00:13,7777,10,5,5,5,1,1,1,7
6/26/19,6:59:50,7777,8,5,3,3,,,,
6/26/19,6:58:12,7777,,,,,,,,
6/26/19,6:57:21,7777,,,,,,,,
6/26/19,6:55:02,7777,10,5,5,5,1,1,1,7
6/26/19,6:54:34,7777,,,,,,,,
6/26/19,6:53:53,7777,,,,,,,,
6/26/19,6:53:27,7777,,,,,,,,
6/26/19,6:51:23,7777,10,5,5,5,1,2,2,7
6/26/19,6:50:07,7777,8,5,4,5,1,1,2,5
6/26/19,6:49:04,7777,,,,,,,,
6/26/19,6:48:24,7777,10,5,0,5,1,1,1,6
6/26/19,6:47:26,7777,,,,,,,,
6/26/19,6:44:13,7777,,,,,,,,
6/26/19,6:42:58,7777,10,5,5,5,1,2,2,2
6/26/19,6:41:01,7777,9,5,5,4,1,1,1,7
6/26/19,6:40:56,7777,,,,,,,,
6/26/19,6:40:32,7777,,,,,,,,
6/26/19,6:38:30,7777,,,,,,,,
6/26/19,6:36:58,7777,,,,,,,,
6/26/19,6:35:27,7777,,,,,,,,
6/26/19,6:31:36,7777,10,5,3,5,1,1,2,5
6/26/19,6:30:09,7777,10,5,4,5,1,1,2,7
6/26/19,6:29:28,7777,,,,,,,,
6/26/19,6:28:12,7777,10,5,5,5,1,1,1,7
6/26/19,6:27:19,7777,,,,,,,,
6/26/19,6:25:08,7777,10,5,5,5,1,2,2,7
6/26/19,6:25:01,7777,,,,,,,,
6/26/19,6:23:40,7777,,,,,,,,
6/26/19,6:22:59,7777,0,5,0,1,2,1,2,7
6/26/19,6:22:55,7777,,,,,,,,
6/26/19,6:22:34,7777,,,,,,,,
6/26/19,6:21:55,7777,,,,,,,,
6/26/19,6:21:10,7777,10,5,5,5,1,1,2,1
6/26/19,6:19:23,7777,,,,,,,,
6/26/19,6:11:09,7777,10,5,5,5,1,2,2,7
6/26/19,6:10:37,7777,10,5,5,5,2,2,1,7
6/26/19,6:08:39,7777,,,,,,,,
6/26/19,6:08:18,7777,,,,,,,,
6/26/19,6:08:07,7777,10,5,5,5,1,2,1,7
6/26/19,6:05:02,7777,,,,,,,,
6/26/19,6:02:52,7777,,,,,,,,
6/26/19,6:01:31,7777,,,,,,,,
6/26/19,6:00:03,7777,,,,,,,,
6/26/19,5:59:24,7777,,,,,,,,
6/26/19,5:51:49,7777,10,5,3,4,1,1,2,7
6/26/19,5:44:46,7777,10,5,3,4,1,1,2,7
6/26/19,5:40:52,7777,,,,,,,,
6/26/19,5:40:05,7777,,,,,,,,
6/26/19,5:36:52,7777,,,,,,,,
6/26/19,5:36:30,7777,,,,,,,,
6/26/19,5:36:08,7777,,,,,,,,
6/26/19,5:35:36,7777,10,5,5,5,1,2,1,7
6/26/19,5:34:44,7777,,,,,,,,
6/26/19,5:34:11,7777,,,,,,,,
6/26/19,5:31:50,7777,9,5,5,5,2,1,2,7
6/26/19,5:29:59,7777,,,,,,,,
6/26/19,5:29:42,7777,,,,,,,,
6/26/19,5:29:22,7777,10,5,5,5,1,1,1,7
6/26/19,5:27:58,7777,8,5,4,3,1,1,1,5
6/26/19,5:25:54,7777,,,,,,,,
6/26/19,5:24:16,9999,9,5,5,5,1,1,1,7
6/26/19,5:23:59,7777,,,,,,,,
6/26/19,5:23:26,7777,,,,,,,,
6/26/19,5:22:50,7777,,,,,,,,
6/26/19,5:21:42,7777,1,,,,,,,
6/26/19,5:21:16,7777,,,,,,,,
6/26/19,5:19:05,7777,,,,,,,,
6/26/19,5:16:01,9999,10,5,5,5,1,1,2,7
6/26/19,5:16:00,7777,,,,,,,,
6/26/19,5:15:56,7777,,,,,,,,
6/26/19,5:15:23,7777,,,,,,,,
6/26/19,5:11:52,7777,,,,,,,,
6/26/19,5:11:20,7777,,,,,,,,
6/26/19,5:10:21,7777,,,,,,,,
6/26/19,5:09:42,7777,,,,,,,,
6/26/19,5:06:01,7777,,,,,,,,
6/26/19,5:05:55,7777,7,4,4,4,1,2,1,1
6/26/19,5:01:41,7777,8,5,4,5,1,2,1,1
6/26/19,5:00:40,7777,,,,,,,,
6/26/19,4:55:32,7777,1,5,5,5,1,2,2,5
6/26/19,4:53:23,7777,,,,,,,,
6/26/19,4:53:22,7777,9,5,3,3,1,2,1,7
6/26/19,4:50:07,7777,,,,,,,,
6/26/19,4:49:47,7777,8,4,4,4,2,1,1,7
6/26/19,4:47:19,7777,10,1,0,5,1,1,2,1
6/26/19,4:46:31,7777,,,,,,,,
6/26/19,4:46:07,7777,9,5,5,5,1,1,1,7
6/26/19,4:45:58,7777,,,,,,,,
6/26/19,4:44:32,7777,,,,,,,,
6/26/19,4:41:05,7777,10,5,5,5,1,2,2,7
6/26/19,4:39:06,7777,10,5,0,5,1,1,2,5
6/26/19,4:39:05,7777,,,,,,,,
6/26/19,4:37:59,7777,0,5,5,5,1,1,2,7
6/26/19,4:36:02,7777,,,,,,,,
6/26/19,4:34:56,7777,,,,,,,,
6/26/19,4:34:11,7777,9,5,5,5,1,1,1,7
6/26/19,4:34:03,7777,9,4,4,5,2,1,2,5
6/26/19,4:32:31,7777,9,5,4,4,1,2,2,1
6/26/19,4:30:22,7777,,,,,,,,
6/26/19,4:27:44,7777,8,5,3,3,1,2,1,7
6/26/19,4:27:37,7777,,,,,,,,
6/26/19,4:26:01,7777,9,4,2,3,1,1,2,7
6/26/19,4:25:23,7777,1,5,4,,,,,
6/26/19,4:23:13,7777,,,,,,,,
6/26/19,4:23:03,7777,,,,,,,,
6/26/19,4:22:35,7777,8,5,2,4,1,1,1,1
6/26/19,4:19:09,7777,,,,,,,,
6/26/19,4:18:02,7777,2,5,5,5,1,1,1,7
6/26/19,4:13:57,7777,10,5,5,5,1,2,2,7
6/26/19,4:13:48,7777,,,,,,,,
6/26/19,4:13:29,7777,,,,,,,,
6/26/19,4:12:20,7777,9,5,0,5,2,2,1,7
6/26/19,4:09:10,7777,10,1,5,5,1,1,1,7
6/26/19,4:08:38,7777,,,,,,,,
6/26/19,4:06:49,7777,,,,,,,,
6/26/19,4:03:54,7777,10,1,5,5,1,2,2,6
6/26/19,4:02:19,7777,,,,,,,,
6/26/19,4:02:01,7777,,,,,,,,
6/26/19,4:00:13,7777,,,,,,,,
6/26/19,3:59:40,7777,,,,,,,,
6/26/19,3:58:17,7777,9,5,4,3,1,1,2,6
6/26/19,3:56:19,7777,,,,,,,,
6/26/19,3:53:00,7777,,,,,,,,
6/26/19,3:46:40,7777,,,,,,,,
6/26/19,3:45:06,7777,,,,,,,,
6/26/19,3:44:55,7777,,,,,,,,
6/26/19,3:42:51,7777,,,,,,,,
6/26/19,3:40:12,7777,10,5,5,5,1,1,1,1
6/26/19,3:39:59,7777,,,,,,,,
6/26/19,3:37:13,7777,10,5,3,5,1,1,1,7
6/26/19,3:37:10,7777,9,5,5,5,1,2,1,7
6/26/19,3:36:40,7777,,,,,,,,
6/26/19,3:35:37,7777,,,,,,,,
6/26/19,3:30:17,7777,9,5,5,5,1,1,1,7
6/26/19,3:29:54,7777,10,5,4,5,1,1,1,7
6/26/19,3:28:50,7777,,,,,,,,
6/26/19,3:26:34,7777,,,,,,,,
6/26/19,3:26:16,7777,9,5,5,4,1,1,1,6
6/26/19,3:25:40,7777,,,,,,,,
6/26/19,3:25:23,7777,9,5,4,3,1,1,1,5
6/26/19,3:20:08,7777,,,,,,,,
6/26/19,3:17:41,7777,,,,,,,,
6/26/19,3:17:39,7777,10,5,5,5,1,2,2,7
6/26/19,3:14:24,7777,,,,,,,,
6/26/19,3:13:25,7777,10,5,5,5,,,,
6/26/19,3:11:52,7777,,,,,,,,
6/26/19,3:10:46,7777,,,,,,,,
6/26/19,3:10:12,7777,,,,,,,,
6/26/19,3:09:30,7777,,,,,,,,
6/26/19,3:08:52,7777,,,,,,,,
6/26/19,3:06:58,7777,,,,,,,,
6/26/19,3:05:53,7777,,,,,,,,
6/26/19,2:55:57,7777,,,,,,,,
6/26/19,2:52:36,7777,10,5,5,5,1,2,1,7
6/26/19,2:48:14,7777,,,,,,,,
6/26/19,2:40:28,7777,10,5,5,5,1,2,2,7
6/26/19,2:38:33,7777,10,5,5,5,1,1,2,7
6/26/19,2:30:12,7777,9,5,5,5,1,1,2,7
6/26/19,2:29:02,7777,9,5,5,5,1,1,2,7
6/26/19,2:28:44,7777,9,5,5,5,1,1,2,7
6/26/19,2:25:33,7777,,,,,,,,
6/26/19,2:24:10,7777,10,5,5,5,1,2,1,7
6/26/19,2:20:42,7777,10,5,4,2,1,1,1,7
6/26/19,2:17:24,7777,,,,,,,,
6/26/19,2:13:28,7777,9,5,5,5,1,2,1,6
6/26/19,2:06:07,7777,,,,,,,,
6/27/19,20:04:25,8888,6,4,5,5,1,1,1,4
6/27/19,20:03:53,8888,10,5,4,4,1,1,2,1
6/27/19,19:58:39,8888,10,5,2,2,1,1,2,1
6/27/19,19:57:21,8888,5,3,1,2,2,2,2,3
6/27/19,19:49:26,9999,,,,,,,,
6/27/19,19:43:03,8888,0,1,1,1,2,1,1,1
6/27/19,19:41:30,9999,5,5,4,4,1,1,2,5
6/27/19,19:40:57,8888,7,5,5,4,,,,
6/27/19,19:37:19,8888,,,,,,,,
6/27/19,19:32:37,8888,8,2,3,2,1,1,2,5
6/27/19,19:32:35,9999,10,5,5,5,1,1,1,7
6/27/19,19:28:13,8888,,,,,,,,
6/27/19,19:27:50,8888,10,5,5,5,1,2,2,7
6/27/19,19:23:57,8888,8,,,,,,,
6/27/19,19:23:43,8888,,,,,,,,
6/27/19,19:17:30,8888,,,,,,,,
6/27/19,19:10:33,8888,,,,,,,,
6/27/19,19:02:17,8888,9,4,5,5,1,2,2,6
6/27/19,19:01:11,8888,10,5,5,5,1,1,2,7
6/27/19,18:56:21,9999,9,5,5,5,2,1,2,7
6/27/19,18:56:07,8888,10,1,0,1,1,2,2,1
6/27/19,18:50:43,8888,10,5,1,2,1,2,2,7
6/27/19,18:50:23,8888,7,4,5,5,1,1,1,
6/27/19,18:45:22,8888,,,,,,,,
6/27/19,18:42:18,9999,8,5,2,5,2,1,2,5
6/27/19,18:35:20,8888,10,5,0,5,1,2,2,7
6/27/19,18:33:10,9999,8,4,4,4,1,1,2,5
6/27/19,18:32:00,8888,,,,,,,,
6/27/19,18:32:00,8888,5,5,1,4,2,2,2,4
6/27/19,18:31:52,8888,10,5,5,5,1,1,1,1
6/27/19,18:26:38,9999,7,5,2,1,1,1,1,7
6/27/19,18:24:25,8888,5,1,3,5,1,2,,
6/27/19,18:23:13,8888,,,,,,,,
6/27/19,18:21:49,8888,9,5,5,5,1,2,2,7
6/27/19,18:17:30,8888,,,,,,,,
6/27/19,18:17:21,9999,10,5,5,5,2,2,2,7
6/27/19,18:09:18,8888,5,5,3,3,1,1,2,7
6/27/19,18:09:13,8888,0,4,1,1,2,2,2,6
6/27/19,18:05:41,9999,,,,,,,,
6/27/19,18:05:01,8888,7,,,,,,,
6/27/19,18:00:32,9999,10,5,5,5,1,1,2,7
6/27/19,17:54:45,8888,,,,,,,,
6/27/19,17:49:20,8888,8,5,4,4,,,,
6/27/19,17:40:01,9999,10,5,5,5,1,1,2,1
6/27/19,17:35:36,8888,8,5,4,4,1,1,2,1
6/27/19,17:20:13,8888,,,,,,,,
6/27/19,17:19:44,8888,9,5,3,5,2,1,1,2
6/27/19,17:18:32,8888,10,5,5,5,1,2,1,6
6/27/19,17:18:23,9999,9,5,,,,,,
6/27/19,17:16:44,9999,9,5,0,4,1,2,1,1
6/27/19,17:13:56,8888,,,,,,,,
6/27/19,17:12:42,8888,8,5,3,3,2,2,2,7
6/27/19,17:09:17,8888,10,5,5,5,1,1,2,7
6/27/19,17:04:26,8888,10,5,5,5,1,2,2,7
6/27/19,17:01:57,8888,6,5,0,5,1,2,2,7
6/27/19,17:01:18,8888,,,,,,,,
6/27/19,17:00:37,8888,9,5,5,1,2,1,1,1
6/27/19,17:00:02,8888,10,5,5,5,1,2,,
6/27/19,16:55:59,8888,10,5,5,5,2,1,2,7
6/27/19,16:54:00,8888,0,5,5,5,1,1,1,7
6/27/19,16:47:41,8888,,,,,,,,
6/27/19,16:46:48,8888,,,,,,,,
6/27/19,16:45:04,8888,9,5,0,5,,,,
6/27/19,16:43:33,8888,10,4,4,5,1,2,1,1
6/27/19,16:41:16,8888,9,4,5,3,1,1,2,5
6/27/19,16:40:50,8888,,,,,,,,
6/27/19,16:39:34,8888,,,,,,,,
6/27/19,16:38:36,9999,,,,,,,,
6/27/19,16:36:50,9999,10,5,5,5,1,1,1,7
6/27/19,16:32:09,8888,10,5,5,5,1,2,2,7
6/27/19,16:31:10,8888,,,,,,,,
6/27/19,16:29:18,8888,,,,,,,,
6/27/19,16:29:06,8888,10,5,3,5,1,1,2,7
6/27/19,16:28:08,8888,,,,,,,,
6/27/19,16:27:39,8888,6,5,4,3,1,1,2,1
6/27/19,16:25:34,8888,2,4,1,1,1,2,2,2
6/27/19,16:20:55,8888,,,,,,,,
6/27/19,16:19:47,9999,6,,,,,,,
6/27/19,16:19:42,8888,10,5,0,5,1,2,2,7
6/27/19,16:17:24,8888,10,5,5,5,1,1,2,7
6/27/19,16:12:29,8888,10,5,5,5,1,2,1,6
6/27/19,16:08:40,8888,,,,,,,,
6/27/19,16:08:16,8888,9,5,5,5,1,,,
6/27/19,16:06:31,8888,9,5,3,5,1,2,2,7
6/27/19,16:05:51,8888,10,5,5,5,1,2,1,7
6/27/19,15:58:54,9999,10,5,5,5,1,1,2,7
6/27/19,15:58:20,8888,4,5,2,2,1,1,2,5
6/27/19,15:58:19,8888,9,5,4,4,1,1,2,6
6/27/19,15:55:20,9999,5,5,2,3,,,,
6/27/19,15:54:08,9999,10,5,4,5,1,2,1,7
6/27/19,15:51:04,8888,,,,,,,,
6/27/19,15:48:56,8888,8,5,3,4,1,1,2,7
6/27/19,15:47:18,8888,9,5,4,5,1,1,1,7
6/27/19,15:45:16,8888,,,,,,,,
6/27/19,15:44:06,8888,9,4,5,5,1,1,2,5
6/27/19,15:43:38,9999,10,5,4,5,1,2,2,7
6/27/19,15:39:57,8888,,,,,,,,
6/27/19,15:37:50,8888,10,5,5,4,1,2,1,7
6/27/19,15:34:50,8888,8,4,4,4,1,1,2,1
6/27/19,15:32:40,8888,,,,,,,,
6/27/19,15:29:01,8888,10,5,5,5,1,1,2,7
